error_x0_a,error_x0_b,error_x0_c,error_polytope,net_prob_x0,net_class_x0,net_approx_prob_x0,net_approx_class_x0,net_prob_x_opt,net_class_x_opt,net_logits_x_opt,net_approx_prob_x_opt,net_approx_class_x_opt,net_approx_logits_x_opt
0.00193844,0.00193844,0.00193844,0.00193844,0.99980516,1,0.99958617,1,0.99980516,1,"[1.062633568407459e-09, 0.9998051581794044, 7.850626132099445e-10, 3.4071919308330207e-09, 2.158530263411121e-07, 7.19484246492483e-10, 9.543480978393294e-09, 0.00019435645135739498, 1.979192496987214e-07, 5.6079108735196054e-08]",0.99958617,1,"[5.551239434463464e-11, 0.9995861668334892, 2.311635463074734e-11, 1.0808638392666067e-11, 1.2754485689179419e-09, 1.4462198305210243e-11, 1.028016718741821e-09, 0.00041383043422884284, 3.198577309535512e-10, 5.0593375098462825e-12]"
0.00011726,0.00011726,0.00011726,0.00011726,0.99999198,1,0.99999084,1,0.99999198,1,"[1.1610670387718893e-06, 0.999991975263467, 1.1341778290388619e-07, 1.0581349422130564e-09, 4.0123782411356244e-09, 2.5469408076730735e-08, 1.144344025795572e-06, 5.390636385704624e-06, 1.8127542356559104e-07, 3.455955120163762e-09]",0.99999084,1,"[5.192546598614949e-06, 0.9999908390403951, 1.4623630936073994e-09, 8.168565234119329e-11, 3.6162544163072834e-10, 5.225279351691139e-09, 1.55916759968237e-08, 3.934272300205691e-06, 1.0713926351177711e-08, 7.041501131286196e-10]"
0.00003875,0.00003875,0.00003875,0.00003875,0.99999771,1,0.99999993,1,0.99999771,1,"[2.015968981504496e-12, 0.9999977121950672, 9.918269894111865e-11, 1.3079035052158671e-08, 2.131924266266826e-06, 4.13976889931703e-11, 1.425022840035579e-08, 1.197806197558757e-08, 2.1768783121779303e-09, 1.142538666051387e-07]",0.99999993,1,"[1.885269193835e-15, 0.9999999276103827, 1.4697397362832672e-13, 4.595069767937813e-12, 7.211599316750191e-08, 6.054423555081808e-14, 2.995959260798534e-11, 8.578207270816051e-11, 3.355008768517564e-13, 1.5274249319237447e-10]"
0.00051588,0.00051588,0.00051588,0.00051588,0.99997417,1,0.99999270,1,0.99997417,1,"[5.899700515684548e-12, 0.9999741745870474, 1.5926878103959896e-08, 2.421835376006374e-09, 1.8287630649920853e-07, 4.944543149848896e-13, 2.5102834443272365e-11, 6.678320378580162e-07, 2.4916658032819372e-05, 3.9666364865569015e-08]",0.99999270,1,"[1.4879983358314448e-11, 0.999992697431555, 2.7412702064380343e-10, 1.3351833819417016e-10, 1.2160541972201079e-08, 1.5112159145909437e-15, 4.749576665224025e-13, 7.287667993402224e-06, 2.263091124737506e-09, 5.381680316251055e-11]"
0.00000913,0.00000913,0.00000913,0.00000913,0.99999955,1,0.99999998,1,0.99999955,1,"[6.713003748027192e-13, 0.9999995503684228, 3.785842920604407e-10, 1.1734837980776154e-08, 2.8910308031751836e-07, 2.1668400674647265e-11, 8.29614119923703e-10, 6.815343758504862e-08, 2.6075621177112e-08, 5.333406215843693e-08]",0.99999998,1,"[1.1803102513251633e-14, 0.9999999830562029, 1.0758285515555009e-12, 3.4632438581949775e-11, 4.200970659541488e-09, 4.179965155702686e-15, 9.219712671171975e-13, 1.2664855620098613e-08, 1.7233612547811346e-12, 3.960116395025627e-11]"
0.00020631,0.00020631,0.00020631,2.99849287,0.99998708,1,0.99999958,1,0.94463188,1,"[1.6610363609964255e-08, 0.9446318802847701, 3.5146608604440355e-05, 0.003986768562148909, 5.630029764391546e-06, 6.5013165594492e-06, 4.9580244711710845e-05, 0.0014782673782798915, 0.043601221052312386, 0.006204987912485009]",0.99999004,1,"[6.207692062414693e-15, 0.9999900449216536, 1.5079071840773412e-10, 5.976636702024044e-10, 2.1492974285329687e-10, 8.151679099176667e-14, 1.3176846132308919e-11, 9.954088785313372e-06, 6.924379726482535e-12, 5.9880961311987e-12]"
0.00000862,0.00000862,0.00000862,3.14713266,0.99999956,1,0.99999997,1,0.99998502,1,"[1.0321299320492733e-09, 0.9999850213511269, 8.52777557089349e-07, 5.761906305694874e-06, 2.4804098271941865e-07, 2.2727466079983877e-07, 9.146255889977732e-08, 7.389301247876142e-06, 2.706318415150631e-08, 3.7979024611251936e-07]",1.00000000,1,"[7.644817440095405e-16, 0.9999999984350905, 3.928641383377017e-11, 9.575812618263622e-10, 6.095392733554931e-14, 2.42616155978936e-13, 3.339138714586739e-14, 5.674125702547393e-10, 4.0402631442123896e-15, 2.8726356147709133e-13]"
0.00022847,0.00022847,0.00022847,3.11619367,0.99998976,1,0.99999995,1,0.93021065,1,"[2.0540615669985144e-13, 0.9302106453078648, 1.218040837644417e-05, 4.1640704347036826e-05, 2.0929493618986204e-07, 7.432718622804699e-09, 1.23460628729675e-07, 6.99956367327358e-06, 0.06972819234946528, 1.4777842780136538e-09]",0.99999763,1,"[2.755096397026855e-14, 0.9999976266329688, 3.581899659712533e-11, 7.713020040106902e-09, 2.927146178199784e-10, 1.9001341242512244e-14, 2.6459420826199594e-12, 2.3494969418355213e-06, 1.5825275039660094e-08, 5.681507274881025e-13]"
0.00480859,0.00480859,0.00480859,3.23506344,0.99964608,1,0.99998991,1,0.99982980,1,"[3.880271577929582e-09, 0.9998297998085235, 1.472253348185115e-06, 7.239470359250563e-06, 1.6872685255981245e-08, 1.4559810603066473e-08, 5.982263509164325e-06, 2.8340987531683606e-06, 0.00015263678118239372, 1.1556753756858132e-11]",0.99999959,1,"[2.0294968112897082e-10, 0.9999995911397777, 4.432429429005749e-08, 1.5346065439458482e-09, 2.974915233428104e-13, 1.249262538122284e-13, 1.6330919206261044e-09, 3.5243502635940016e-07, 8.729830939154452e-09, 1.3736472994765088e-18]"
0.00000162,0.00000162,0.00000162,3.06744014,0.99999993,1,1.00000000,1,0.98787438,1,"[4.767358204837109e-11, 0.9878743822592194, 0.000927105728080956, 0.001340334569209027, 1.1508403589467516e-07, 2.587293834363837e-06, 0.0009586451490256971, 8.445559620996653e-05, 0.00881234570541469, 2.85672966507775e-08]",0.99999728,1,"[1.629204411000662e-15, 0.9999972819067846, 1.9575580914308845e-07, 6.9955730014739645e-09, 4.7832455344432404e-11, 9.501847528801775e-10, 9.322802437116058e-07, 1.5818737473944279e-06, 1.897372820957029e-10, 8.612776176038055e-14]"
0.00000435,0.00000435,0.00000435,3.26623532,0.99999982,1,1.00000000,1,0.99909203,1,"[6.852287350298245e-12, 0.9990920305172681, 6.984131243491169e-07, 0.0008920770866495252, 2.4153946866854417e-12, 2.3345552760121962e-07, 5.8227174705007016e-09, 4.866317824855243e-06, 1.0086335753051079e-05, 2.041867361872028e-09]",0.99999975,1,"[1.8104380506642854e-15, 0.99999974869305, 1.442007589659758e-10, 2.023149538410574e-07, 2.3583138570874402e-14, 2.3041269824711366e-12, 1.9554177479386553e-13, 4.881864674362724e-08, 2.627350177678362e-11, 3.502699621518925e-13]"
0.02447583,0.02447583,0.02447583,2.91629237,0.99844912,1,0.99989263,1,0.99738418,1,"[2.8489149174546603e-06, 0.9973841752085681, 7.727734589511606e-10, 2.644066192267948e-09, 6.528746875495871e-06, 1.4624534101427424e-06, 0.0018285677845062797, 1.7201415944931408e-06, 0.000754031575167474, 2.06617581208529e-05]",0.99999784,1,"[1.6460059002580144e-08, 0.9999978395556889, 6.051371783181228e-13, 1.0193494002227319e-13, 5.903295112323103e-07, 6.691162879619739e-11, 1.0472070721400039e-06, 5.049744034103836e-07, 5.2554666369786066e-11, 1.3530921109437887e-09]"
0.00086959,0.00086959,0.00086959,2.99044447,0.99993855,1,0.99999676,1,0.96492221,1,"[1.325304327279524e-07, 0.964922208707893, 0.00012533206513876916, 0.000906600108513184, 3.789600637760499e-09, 8.022830827028068e-09, 7.525431247740624e-10, 0.008817704886203231, 0.02517604452775192, 5.196460909226896e-05]",0.99976392,1,"[3.472546421215352e-08, 0.9997639238795342, 3.465273678839504e-08, 0.00021739572467841, 1.7655885689869366e-14, 1.4194138044957401e-11, 7.403549063164845e-14, 1.396896878102897e-05, 4.641097409630634e-06, 9.371097278174024e-10]"
0.00068305,0.00068305,0.00068305,2.77111060,0.99994469,1,0.99999273,1,0.97050173,1,"[7.97853274623206e-06, 0.9705017338947676, 0.0016089293407673866, 0.0006511975811644063, 0.0006928557264982484, 0.0010882037762943533, 0.0005313505033093229, 0.0031564506892367834, 0.02176080826226265, 4.916929531052887e-07]",0.99995699,1,"[3.9873603701019375e-12, 0.9999569926131182, 2.084204875267472e-08, 9.520597493745772e-12, 1.1553468980840015e-09, 2.4930769563939126e-11, 1.1293274927922016e-08, 4.2974057435017834e-05, 3.374777048498797e-13, 3.062388986507889e-17]"
0.00000457,0.00000457,0.00000457,3.03030924,0.99999977,1,0.99999999,1,0.99945113,1,"[2.5055572007652592e-11, 0.9994511335492824, 9.809921410941154e-05, 1.0324825636723786e-06, 2.3243049121938085e-05, 1.5862832023124743e-12, 3.0988256301288344e-08, 0.0004264590793074929, 1.565385609552884e-09, 4.5331553966433255e-11]",0.99999999,1,"[1.6980341639931743e-19, 0.9999999945234217, 2.4366305117220764e-09, 2.1954985739243588e-10, 1.6643507235892734e-13, 7.064316484013097e-18, 1.1680154047573848e-14, 2.820218773639703e-09, 8.961285650273396e-16, 1.1953001685281281e-17]"
0.00033764,0.00033764,0.00033764,0.00033764,0.99997636,1,0.99998692,1,0.99997636,1,"[3.7096821006835355e-10, 0.9999763564335042, 5.064927332296585e-07, 8.950360637346766e-08, 1.1506093889754328e-07, 6.435652680060744e-07, 3.546034261269873e-06, 1.410091278705418e-05, 4.633877787289229e-06, 7.748145686207464e-09]",0.99998692,1,"[8.317989003151483e-12, 0.9999869238969071, 1.571937001172685e-08, 8.911693603406601e-11, 1.7090408737553577e-10, 3.9443654765413965e-08, 4.5649230326150424e-07, 1.2559322127138805e-05, 4.856480642000684e-09, 8.181498500547197e-13]"
0.00005333,0.00005333,0.00005333,0.00005333,0.99999669,1,0.99999835,1,0.99999669,1,"[9.194350328154373e-12, 0.9999966896677668, 8.641811193157669e-10, 1.7546599097464577e-08, 6.879633490351713e-07, 3.344050245943286e-13, 3.394736456609578e-11, 2.279591854058207e-06, 5.742882502100095e-08, 2.6689394898811206e-07]",0.99999835,1,"[4.1384075190864753e-13, 0.999998352454447, 8.389065134675622e-13, 3.8566841774796144e-11, 3.9609058586335045e-09, 7.623224599547106e-17, 4.566153891801555e-14, 1.6433532740814887e-06, 9.83693107846233e-13, 1.9052420560430201e-10]"
0.00017970,0.00017970,0.00017970,0.00017970,0.99999119,1,0.99999924,1,0.99999119,1,"[9.72314062708706e-11, 0.9999911859512619, 1.3351901998707742e-10, 6.038138012525279e-10, 4.655127545830055e-07, 6.634446393183855e-14, 6.895055246900295e-11, 7.611301032638751e-08, 7.639391634608547e-06, 6.321277573920162e-07]",0.99999924,1,"[1.9153739027846596e-10, 0.9999992409544085, 3.2795577876536006e-13, 8.18009939475001e-10, 1.074314487206752e-08, 2.3752096406753117e-15, 1.0513551282575476e-13, 7.336762253453144e-07, 1.0697319202609776e-09, 1.2546506735324189e-08]"
0.00006552,0.00006552,0.00006552,3.09302479,0.99999672,1,0.99999998,1,0.99235944,1,"[6.487369952331277e-11, 0.9923594439873071, 4.622600491619045e-07, 5.625281474835799e-05, 6.479793495958824e-08, 2.5565984128813494e-09, 3.367304388477875e-08, 1.6521182058839635e-06, 0.007562910681945922, 1.9177045292402854e-05]",0.99999981,1,"[1.3909630686210995e-12, 0.999999813331377, 7.166175603942394e-13, 1.3997930111783477e-09, 1.4509005130158408e-10, 2.244938931996561e-14, 4.192863844686316e-13, 1.8255029915525828e-07, 3.434369908862635e-10, 2.2274544618637233e-09]"
0.00039713,0.00039713,0.00039713,3.21762829,0.99997371,1,0.99999862,1,0.98939501,1,"[2.17107029362733e-09, 0.98939500533299, 2.4003900859100465e-05, 0.0005082865756805711, 2.497396517219742e-10, 0.000461457856035618, 4.527159846763607e-08, 0.009609270273751974, 1.2907827950121098e-06, 6.375854791197708e-07]",0.99979461,1,"[2.6893336456528952e-15, 0.9997946098695284, 5.639317380418987e-10, 4.242187885707231e-09, 1.6631494023902455e-15, 3.1623284559562406e-07, 1.3652975416096556e-11, 0.000205069077648571, 1.0092296633082555e-13, 9.959967299144409e-14]"
0.00003728,0.00003728,0.00003728,3.04156299,0.99999807,1,0.99999974,1,0.88832672,1,"[5.332059857680596e-10, 0.8883267204149042, 4.16615348114012e-05, 0.11014713120990287, 1.2783084785990192e-07, 1.39437996495344e-06, 9.797772378941545e-07, 1.4549463519476367e-06, 0.0014802543052269152, 2.750675460538689e-07]",0.99999998,1,"[1.1735025664856972e-15, 0.9999999835534015, 7.832841988707658e-11, 1.1487738864335199e-08, 2.2071970882307935e-09, 3.397927736031972e-11, 1.2984307709358105e-09, 4.850631391294099e-10, 8.374262305487126e-10, 1.8433477959897546e-11]"
0.00057496,0.00057496,0.00057496,3.17136460,0.99996775,1,0.99999968,1,0.99972050,1,"[6.931362779469081e-10, 0.9997205001530088, 5.041233021470808e-06, 0.0001508791951244654, 1.7956052293758167e-06, 2.019999216948506e-08, 2.0585757419978316e-08, 6.556884197185455e-06, 4.3634234087926405e-06, 0.00011082202712388986]",0.99999994,1,"[3.2488047783002186e-16, 0.999999944369532, 7.701892035123869e-11, 2.914943566066744e-11, 5.1471415685602246e-08, 1.9886610278129127e-13, 1.3440547899551664e-12, 2.280059984022009e-09, 9.002119321782973e-13, 1.7703806327136907e-09]"
0.00220452,0.00220452,0.00220452,0.00220452,0.99992419,1,0.99829480,1,0.99992419,1,"[1.1028310298615121e-10, 0.9999241948278373, 1.1785377836964053e-07, 1.0856626099695403e-07, 8.591037214048206e-09, 3.3638053567335624e-09, 4.040084812421776e-09, 7.479969334910254e-05, 7.362849970003706e-07, 2.6668566572016638e-08]",0.99829480,1,"[3.124666965534032e-11, 0.9982948032375007, 1.032333960934768e-09, 2.8334727224409654e-10, 1.2443020303605168e-10, 1.5664843914198144e-11, 7.049465711742303e-11, 0.0017051942911755537, 8.348347598065786e-10, 7.897136110002012e-11]"
0.00049489,0.00049489,0.00049489,3.25046716,0.99996810,1,0.99999853,1,0.99999586,1,"[3.2494279159831554e-13, 0.9999958556676416, 1.6989568615470332e-08, 2.9370342389304142e-08, 3.9286004123125395e-07, 8.819151392202342e-11, 1.5392987237750318e-09, 6.439275673515948e-07, 2.8871722452770823e-06, 1.7238477834199578e-07]",1.00000000,1,"[3.7547565031849064e-18, 0.9999999989595045, 1.4696903114169538e-13, 1.0107314534377248e-12, 8.069291545457565e-10, 5.12253553574856e-15, 3.337945405420117e-13, 2.2599064084507074e-10, 3.403895934472992e-13, 5.7388109322612455e-12]"
0.00004041,0.00004041,0.00004041,0.00004041,0.99999780,1,0.99999992,1,0.99999780,1,"[9.07517709526742e-11, 0.999997804169247, 5.504169568216662e-07, 7.778843965715227e-07, 3.503550372302321e-08, 5.511456680581242e-10, 7.022360368286519e-09, 7.245598658330271e-07, 9.04184613469741e-08, 9.851310757453035e-09]",0.99999992,1,"[6.832532858118798e-12, 0.9999999171603287, 8.407317352898024e-10, 3.495111444728534e-08, 9.715165510238555e-09, 1.1100230040544222e-11, 6.820100417720444e-11, 3.572603543070065e-08, 2.0036448090979558e-10, 1.3201261835535745e-09]"
0.00000335,0.00000335,0.00000335,0.00000335,0.99999984,1,1.00000000,1,0.99999984,1,"[1.5988483270872398e-14, 0.9999998403133803, 1.4166564339042439e-09, 1.047258287282219e-08, 7.298124289174223e-10, 7.35612431348098e-12, 4.386912440017419e-11, 1.2599663898355875e-07, 2.0793424035200187e-08, 2.262638346908254e-10]",1.00000000,1,"[8.1240230160829e-17, 0.9999999971450324, 2.89603070643743e-13, 3.2504947754862406e-11, 1.608954515507529e-10, 5.424501478977766e-14, 1.9774208149415984e-12, 2.65316161045644e-09, 5.144031440782377e-12, 9.40068911054335e-13]"
0.00005627,0.00005627,0.00005627,3.11550234,0.99999718,1,0.99999995,1,0.72111727,1,"[1.71576244570911e-10, 0.721117271773207, 6.111412661712161e-08, 0.17997126642435476, 4.3670068322962865e-08, 2.1192334666202778e-08, 2.5668942992142716e-09, 3.0474142123231193e-05, 0.09886859161328115, 1.2267332033721813e-05]",0.99998949,1,"[3.829038319461054e-11, 0.999989486019166, 1.5813469689791407e-12, 5.704264405946474e-06, 3.763231946870632e-09, 2.0102271430650204e-13, 5.111560743777324e-13, 4.785749959631777e-06, 1.5076084926212554e-08, 5.086567548189144e-09]"
0.00007980,0.00007980,0.00007980,0.00007980,0.99999639,1,0.99999999,1,0.99999639,1,"[3.869043167129401e-13, 0.999996391237853, 8.343543146079847e-10, 3.385739474272223e-07, 1.6472357272041208e-07, 4.946912605597161e-12, 1.7367050301944308e-10, 1.5467970544375727e-08, 3.065349326252923e-06, 2.3633971328680172e-08]",0.99999999,1,"[2.3798036570224745e-13, 0.9999999854677459, 9.387232094809187e-13, 3.0864872547053467e-09, 3.2169172368940913e-09, 1.0241225745777219e-15, 2.188793725240918e-13, 8.024485530256527e-09, 1.6482053351700765e-10, 3.814687030560959e-11]"
0.00004122,0.00004122,0.00004122,0.00004122,0.99999803,1,0.99999890,1,0.99999803,1,"[1.596364696399587e-11, 0.9999980322654647, 2.5462999440751213e-09, 1.613053064383499e-07, 6.766884014548456e-07, 2.6317098655487993e-12, 1.5500225837870681e-10, 3.213955806227213e-07, 6.574198366731633e-07, 1.4820551233757707e-07]",0.99999890,1,"[8.293956632636924e-12, 0.9999988965433141, 3.3208082157984377e-12, 2.82288206789973e-10, 6.874900826770358e-09, 6.418303094182153e-16, 6.597794507673322e-13, 1.0960931801121266e-06, 2.5686235619985907e-11, 1.6835541815006996e-10]"
0.00069399,0.00069399,0.00069399,0.00069399,0.99994071,1,0.99994398,1,0.99994071,1,"[2.1502312947645127e-12, 0.9999407100801883, 8.687401476711429e-06, 8.054267605132112e-11, 1.8325580089366268e-06, 8.162173081162574e-11, 2.6361682059585704e-10, 4.872765683597638e-05, 4.18263475653507e-08, 4.921103598763006e-11]",0.99994398,1,"[2.7652452298739264e-11, 0.9999439767319255, 3.2694623346797826e-05, 3.6329946998241165e-10, 1.3645578142855518e-06, 4.449955553616125e-09, 3.896280938060961e-09, 2.1914068374164136e-05, 4.127509000227534e-08, 6.260943128492237e-12]"
0.00016285,0.00016285,0.00016285,0.00016285,0.99999279,1,0.99999997,1,0.99999279,1,"[1.865325540059854e-13, 0.9999927943990067, 3.922984531570621e-09, 3.5343702796716986e-08, 5.280240939734874e-07, 3.00265114022281e-11, 1.122627159873963e-09, 1.0636136386307458e-07, 6.458525403551611e-06, 7.227060429103438e-08]",0.99999997,1,"[1.520895000809555e-14, 0.9999999719001432, 5.832861788491266e-12, 7.121382677200702e-11, 6.466752485446374e-09, 6.334831424789891e-14, 5.7761930435847826e-12, 2.1433468182281743e-08, 1.0846670866498722e-10, 8.267773442137115e-12]"
0.00018230,0.00018230,0.00018230,0.00018230,0.99998872,1,0.99999895,1,0.99998872,1,"[7.346698112321545e-10, 0.9999887226998674, 1.5164299151724728e-09, 3.391359140969035e-09, 2.3777868326937496e-06, 2.2716897857933422e-08, 4.265461043289675e-06, 3.761442817814617e-06, 8.413065731410977e-07, 2.9435089537497044e-09]",0.99999895,1,"[9.798185680123475e-11, 0.9999989500142392, 6.411806202685561e-11, 8.234535676742607e-12, 1.1643813811739672e-08, 1.8925462362147871e-10, 1.5851569678654608e-07, 8.788493052547853e-07, 6.172176900960394e-10, 1.3806228864289527e-13]"
0.00390314,0.00390314,0.00390314,0.00390314,0.99971109,1,0.99997905,1,0.99971109,1,"[2.7426223351800077e-09, 0.9997110934690067, 0.00022333606806610536, 1.8345613070268074e-06, 1.1981816721688876e-08, 1.2123202927094916e-05, 2.1466685430742467e-06, 4.823456663216046e-05, 1.2155470813253621e-06, 1.1919976776848636e-09]",0.99997905,1,"[3.6380951689954316e-11, 0.9999790507292166, 1.0799163145050003e-06, 9.294442451022538e-10, 1.712001972912507e-10, 1.0890359096978041e-07, 1.901294101488736e-07, 1.9567825253634354e-05, 1.3582439777011658e-09, 9.44805050758796e-13]"
