error_x0_a,error_x0_b,error_x0_c,error_polytope,net_prob_x0,net_class_x0,net_approx_prob_x0,net_approx_class_x0,net_prob_x_opt,net_class_x_opt,net_logits_x_opt,net_approx_prob_x_opt,net_approx_class_x_opt,net_approx_logits_x_opt
0.00107339,0.00107339,0.00107339,11.90436142,0.99993311,1,0.99999210,1,0.99205499,1,"[1.0648895941067051e-10, 0.9920549855179681, 3.099725312110494e-07, 0.00012183462574578551, 0.001139687281169256, 0.0003594945017282735, 4.866477260215555e-06, 7.772916018883525e-05, 0.0015124124982180405, 0.004728679858701441]",0.99988290,1,"[3.700406076975587e-17, 0.9998829025004623, 3.486952067847037e-10, 2.0415400172653813e-11, 0.00011572858184192722, 3.073922272582383e-11, 9.027046535535745e-12, 8.27637840214845e-08, 1.4538111859354273e-09, 1.2842912236388295e-06]"
0.00008660,0.00008660,0.00008660,0.00008660,0.99999542,1,0.99999996,1,0.99999542,1,"[4.366765243587749e-11, 0.9999954220239121, 2.9365248732228982e-08, 1.844656885293082e-07, 1.4745847952021186e-06, 2.637668789066989e-10, 1.3196702974787663e-08, 1.9802162899574435e-06, 1.1532182852985098e-08, 8.843077452473689e-07]",0.99999996,1,"[1.8448245171537365e-14, 0.999999963853456, 7.28702288621189e-11, 1.0996366761783503e-10, 2.651403141530719e-08, 2.9072836091355263e-13, 3.326900715646422e-11, 8.59420643495805e-09, 1.1482585398882305e-12, 8.2074577019917e-10]"
0.00390314,0.00390314,0.00390314,0.00390314,0.99971109,1,0.99997905,1,0.99971109,1,"[2.7426223351800077e-09, 0.9997110934690067, 0.00022333606806610536, 1.8345613070268074e-06, 1.1981816721688876e-08, 1.2123202927094916e-05, 2.1466685430742467e-06, 4.823456663216046e-05, 1.2155470813253621e-06, 1.1919976776848636e-09]",0.99997905,1,"[3.6380951689954316e-11, 0.9999790507292166, 1.0799163145050003e-06, 9.294442451022538e-10, 1.712001972912507e-10, 1.0890359096978041e-07, 1.901294101488736e-07, 1.9567825253634354e-05, 1.3582439777011658e-09, 9.44805050758796e-13]"
0.00000913,0.00000913,0.00000913,0.00000913,0.99999955,1,0.99999998,1,0.99999955,1,"[6.713003748027192e-13, 0.9999995503684228, 3.785842920604407e-10, 1.1734837980776154e-08, 2.8910308031751836e-07, 2.1668400674647265e-11, 8.29614119923703e-10, 6.815343758504862e-08, 2.6075621177112e-08, 5.333406215843693e-08]",0.99999998,1,"[1.1803102513251633e-14, 0.9999999830562029, 1.0758285515555009e-12, 3.4632438581949775e-11, 4.200970659541488e-09, 4.179965155702686e-15, 9.219712671171975e-13, 1.2664855620098613e-08, 1.7233612547811346e-12, 3.960116395025627e-11]"
0.00002500,0.00002500,0.00002500,11.69037929,0.99999863,1,0.99999997,1,0.35039999,8,"[0.00048459613502158544, 0.10609054288967552, 0.005431304216612234, 0.1995315182900984, 0.0002730169483471403, 0.234726509867241, 0.009840429288021334, 0.07967415045842388, 0.35039998909823483, 0.013547942808324163]",0.99994031,1,"[2.5531964283309317e-13, 0.9999403111058356, 3.63133955051848e-06, 1.550892082411109e-05, 2.4182678642019144e-13, 2.3673679934343136e-07, 4.913193340548695e-10, 4.029924989480637e-05, 1.2147256940019797e-08, 8.022362862513792e-12]"
0.00003875,0.00003875,0.00003875,0.00003875,0.99999771,1,0.99999993,1,0.99999771,1,"[2.015968981504496e-12, 0.9999977121950672, 9.918269894111865e-11, 1.3079035052158671e-08, 2.131924266266826e-06, 4.13976889931703e-11, 1.425022840035579e-08, 1.197806197558757e-08, 2.1768783121779303e-09, 1.142538666051387e-07]",0.99999993,1,"[1.885269193835e-15, 0.9999999276103827, 1.4697397362832672e-13, 4.595069767937813e-12, 7.211599316750191e-08, 6.054423555081808e-14, 2.995959260798534e-11, 8.578207270816051e-11, 3.355008768517564e-13, 1.5274249319237447e-10]"
0.00020631,0.00020631,0.00020631,11.63422779,0.99998708,1,0.99999958,1,0.82849033,1,"[4.768792013435789e-08, 0.8284903307230398, 2.8166256426222532e-05, 0.006041249176091936, 4.900241786219073e-05, 1.8525108212898084e-05, 0.00013930656317986457, 0.0020582674569579766, 0.12973307716959404, 0.033442027440715005]",0.99999256,1,"[8.730133152866521e-15, 0.9999925628108164, 8.305745239827562e-11, 5.763603433613537e-10, 5.321841613636599e-10, 1.9578076237497722e-13, 2.074929422418813e-11, 7.435949926890399e-06, 1.2592216965726014e-11, 1.4108660546374286e-11]"
0.00008355,0.00008355,0.00008355,0.00008355,0.99999621,1,0.99999995,1,0.99999621,1,"[1.5105149558300623e-12, 0.9999962117117964, 2.1817289414013613e-09, 4.037574779567949e-07, 3.749198392401035e-08, 5.546459520156314e-12, 1.44518253920181e-10, 7.787631942589668e-08, 3.256679669991007e-06, 1.0149447876951368e-08]",0.99999995,1,"[6.956596350492724e-13, 0.9999999469887418, 2.435368222666744e-12, 1.1436478702345335e-09, 4.86302936561188e-10, 1.9300200709251435e-15, 5.232962345113476e-13, 5.1162643276560454e-08, 1.9846114761727862e-10, 1.6546503762948983e-11]"
0.00220452,0.00220452,0.00220452,0.00220452,0.99992419,1,0.99829480,1,0.99992419,1,"[1.1028310298615121e-10, 0.9999241948278373, 1.1785377836964053e-07, 1.0856626099695403e-07, 8.591037214048206e-09, 3.3638053567335624e-09, 4.040084812421776e-09, 7.479969334910254e-05, 7.362849970003706e-07, 2.6668566572016638e-08]",0.99829480,1,"[3.124666965534032e-11, 0.9982948032375007, 1.032333960934768e-09, 2.8334727224409654e-10, 1.2443020303605168e-10, 1.5664843914198144e-11, 7.049465711742303e-11, 0.0017051942911755537, 8.348347598065786e-10, 7.897136110002012e-11]"
0.00000862,0.00000862,0.00000862,0.00000862,0.99999956,1,0.99999997,1,0.99999956,1,"[1.0545864223646391e-12, 0.9999995574609957, 4.958529812709777e-10, 1.2564449323488308e-08, 1.2066957446234451e-07, 2.1622814580753014e-11, 1.6925718419370626e-10, 2.1681640433767417e-07, 2.7127081206561293e-09, 8.908808046184147e-08]",0.99999997,1,"[1.5145721101903958e-14, 0.9999999680507631, 8.65687757165861e-13, 7.451720761327283e-12, 2.9806638947816843e-09, 2.0079088548046786e-15, 1.864798945496797e-13, 2.8838883539719865e-08, 1.0643056471970736e-13, 1.2106191903864037e-10]"
0.00086959,0.00086959,0.00086959,0.00086959,0.99993855,1,0.99999676,1,0.99993855,1,"[9.532551373164876e-11, 0.9999385475476449, 2.858975156700672e-09, 9.6085678873891e-12, 5.956790353686324e-05, 1.6466877862957987e-13, 3.965153122727577e-09, 1.0299327045557296e-06, 5.17950067156692e-07, 3.297368194637495e-07]",0.99999676,1,"[5.460127352787773e-12, 0.9999967632488288, 3.21109579288831e-12, 1.7817373308236307e-11, 8.14863979816738e-07, 3.3863280598346443e-14, 6.954360719034853e-12, 2.417903338369055e-06, 3.4622092821759874e-10, 3.604155223047806e-09]"
0.00193844,0.00193844,0.00193844,0.00193844,0.99980516,1,0.99958617,1,0.99980516,1,"[1.062633568407459e-09, 0.9998051581794044, 7.850626132099445e-10, 3.4071919308330207e-09, 2.158530263411121e-07, 7.19484246492483e-10, 9.543480978393294e-09, 0.00019435645135739498, 1.979192496987214e-07, 5.6079108735196054e-08]",0.99958617,1,"[5.551239434463464e-11, 0.9995861668334892, 2.311635463074734e-11, 1.0808638392666067e-11, 1.2754485689179419e-09, 1.4462198305210243e-11, 1.028016718741821e-09, 0.00041383043422884284, 3.198577309535512e-10, 5.0593375098462825e-12]"
0.00011726,0.00011726,0.00011726,0.00011726,0.99999198,1,0.99999084,1,0.99999198,1,"[1.1610670387718893e-06, 0.999991975263467, 1.1341778290388619e-07, 1.0581349422130564e-09, 4.0123782411356244e-09, 2.5469408076730735e-08, 1.144344025795572e-06, 5.390636385704624e-06, 1.8127542356559104e-07, 3.455955120163762e-09]",0.99999084,1,"[5.192546598614949e-06, 0.9999908390403951, 1.4623630936073994e-09, 8.168565234119329e-11, 3.6162544163072834e-10, 5.225279351691139e-09, 1.55916759968237e-08, 3.934272300205691e-06, 1.0713926351177711e-08, 7.041501131286196e-10]"
0.00017970,0.00017970,0.00017970,0.00017970,0.99999119,1,0.99999924,1,0.99999119,1,"[9.72314062708706e-11, 0.9999911859512619, 1.3351901998707742e-10, 6.038138012525279e-10, 4.655127545830055e-07, 6.634446393183855e-14, 6.895055246900295e-11, 7.611301032638751e-08, 7.639391634608547e-06, 6.321277573920162e-07]",0.99999924,1,"[1.9153739027846596e-10, 0.9999992409544085, 3.2795577876536006e-13, 8.18009939475001e-10, 1.074314487206752e-08, 2.3752096406753117e-15, 1.0513551282575476e-13, 7.336762253453144e-07, 1.0697319202609776e-09, 1.2546506735324189e-08]"
0.00008584,0.00008584,0.00008584,0.00008584,0.99999404,1,0.99997857,1,0.99999404,1,"[5.473711796460858e-12, 0.9999940381750863, 7.907643886683075e-09, 8.164435889871665e-10, 1.2137961067130278e-08, 4.520863647227205e-10, 7.47246058769393e-10, 5.9365579714793115e-06, 3.054719703277998e-09, 1.4536770664346868e-10]",0.99997857,1,"[5.250845117976002e-13, 0.9999785671522274, 8.561324389975212e-11, 8.063051138460153e-12, 1.7514122059047415e-10, 3.0527787091514176e-11, 2.37938020042528e-11, 2.143248345281074e-05, 4.042792278833373e-11, 2.2760485194265284e-13]"
0.00039713,0.00039713,0.00039713,12.76685532,0.99997371,1,0.99999862,1,0.95793098,1,"[1.1551942549020126e-08, 0.9579309768389564, 0.00010551596794617865, 0.0019472055649614173, 5.864844905435e-10, 0.003048374516325968, 1.5460720373888235e-07, 0.03696279695489618, 2.8279800480205756e-06, 2.1354312349039154e-06]",0.99939266,1,"[1.1425012405033127e-14, 0.9993926585508589, 3.336608945812312e-09, 2.0408658696279983e-08, 3.022555025231085e-15, 2.834514595547454e-06, 6.918012497024109e-11, 0.000604483119610791, 2.973333351149627e-13, 1.750149700703086e-13]"
0.00004041,0.00004041,0.00004041,0.00004041,0.99999780,1,0.99999992,1,0.99999780,1,"[9.07517709526742e-11, 0.999997804169247, 5.504169568216662e-07, 7.778843965715227e-07, 3.503550372302321e-08, 5.511456680581242e-10, 7.022360368286519e-09, 7.245598658330271e-07, 9.04184613469741e-08, 9.851310757453035e-09]",0.99999992,1,"[6.832532858118798e-12, 0.9999999171603287, 8.407317352898024e-10, 3.495111444728534e-08, 9.715165510238555e-09, 1.1100230040544222e-11, 6.820100417720444e-11, 3.572603543070065e-08, 2.0036448090979558e-10, 1.3201261835535745e-09]"
0.00000335,0.00000335,0.00000335,0.00000335,0.99999984,1,1.00000000,1,0.99999984,1,"[1.5988483270872398e-14, 0.9999998403133803, 1.4166564339042439e-09, 1.047258287282219e-08, 7.298124289174223e-10, 7.35612431348098e-12, 4.386912440017419e-11, 1.2599663898355875e-07, 2.0793424035200187e-08, 2.262638346908254e-10]",1.00000000,1,"[8.1240230160829e-17, 0.9999999971450324, 2.89603070643743e-13, 3.2504947754862406e-11, 1.608954515507529e-10, 5.424501478977766e-14, 1.9774208149415984e-12, 2.65316161045644e-09, 5.144031440782377e-12, 9.40068911054335e-13]"
0.00000457,0.00000457,0.00000457,11.85987390,0.99999977,1,0.99999999,1,0.99931830,1,"[4.3485671478957516e-11, 0.9993183044379991, 0.00019416957451511466, 7.012900300645057e-07, 2.798352802182524e-05, 4.988008194952714e-13, 1.1868374898694158e-08, 0.00045882869722265775, 5.236139740268115e-10, 3.6237951914751874e-11]",0.99999999,1,"[2.002171875579631e-19, 0.9999999918297248, 4.933548596016404e-09, 2.2917627781878237e-10, 9.382211340908384e-14, 5.652166856988318e-18, 8.722111291172003e-15, 3.0074471249355787e-09, 7.583123076206617e-16, 1.1394134326433225e-17]"
0.00049489,0.00049489,0.00049489,0.00049489,0.99996810,1,0.99999853,1,0.99996810,1,"[4.460100455515279e-13, 0.9999681003955722, 5.592467468915849e-09, 7.4052024738745e-09, 3.987358998396928e-06, 2.8857974926637602e-11, 6.473675434022132e-10, 2.053937909774912e-05, 6.76992236053933e-06, 5.892696297258732e-07]",0.99999853,1,"[2.5275748917611384e-15, 0.9999985323266289, 2.2491381634239506e-12, 2.0872734168174502e-10, 1.0965600238884035e-07, 5.813248882786585e-13, 2.4124792029386503e-11, 1.3561417298069025e-06, 1.2178879100935572e-09, 4.2206585104652957e-10]"
0.02447583,0.02447583,0.02447583,0.02447583,0.99844912,1,0.99989263,1,0.99844912,1,"[5.620686697882678e-08, 0.9984491184920156, 7.469241259515221e-10, 1.4316879115840675e-08, 3.8807649238922905e-07, 3.2229446910115336e-08, 3.238154539136914e-07, 2.2745079567320733e-05, 0.001502089045672164, 2.523199068158915e-05]",0.99989263,1,"[3.4135706904500973e-09, 0.9998926262220564, 2.9531268884296942e-12, 4.851103193251532e-10, 4.45212995923942e-08, 1.4081605289996904e-09, 1.8030440179277043e-09, 0.00010685894366250202, 1.342119853202761e-07, 3.289881574334944e-07]"
0.00005333,0.00005333,0.00005333,0.00005333,0.99999669,1,0.99999835,1,0.99999669,1,"[9.194350328154373e-12, 0.9999966896677668, 8.641811193157669e-10, 1.7546599097464577e-08, 6.879633490351713e-07, 3.344050245943286e-13, 3.394736456609578e-11, 2.279591854058207e-06, 5.742882502100095e-08, 2.6689394898811206e-07]",0.99999835,1,"[4.1384075190864753e-13, 0.999998352454447, 8.389065134675622e-13, 3.8566841774796144e-11, 3.9609058586335045e-09, 7.623224599547106e-17, 4.566153891801555e-14, 1.6433532740814887e-06, 9.83693107846233e-13, 1.9052420560430201e-10]"
0.00057496,0.00057496,0.00057496,12.25988985,0.99996775,1,0.99999968,1,0.99878091,1,"[4.01449825378713e-09, 0.9987809054860618, 1.0163845660761074e-05, 0.0008801743366608132, 2.7497239012684517e-06, 8.890848159757637e-08, 4.129227524167141e-08, 1.284045764364947e-05, 9.367326208581686e-06, 0.0003036646086080618]",0.99999990,1,"[2.926836204250287e-15, 0.9999999029018404, 1.1236773761540653e-10, 1.8278648073243416e-10, 8.631349392097792e-08, 7.504626537299363e-13, 2.3438411750330954e-12, 3.419739822089511e-09, 1.8146384838262639e-12, 7.0648597227554134e-09]"
0.00022847,0.00022847,0.00022847,0.00022847,0.99998976,1,0.99999995,1,0.99998976,1,"[1.2211522844672055e-12, 0.9999897649373524, 3.466266732725084e-09, 6.44003550759003e-08, 2.1767643910147026e-07, 4.414399235235144e-13, 2.971440385566476e-11, 7.596310672605019e-08, 9.81891090982984e-06, 5.461419325988863e-08]",0.99999995,1,"[9.580185548302592e-13, 0.9999999479253052, 5.886570886571483e-13, 4.133612726558063e-10, 8.743552049015421e-09, 1.468828053479193e-16, 6.015188893851178e-14, 4.258562367416563e-08, 1.791050822182297e-10, 1.514455670787437e-10]"
0.00006552,0.00006552,0.00006552,12.55711298,0.99999672,1,0.99999998,1,0.97903226,1,"[2.3475646231192724e-10, 0.9790322550937114, 2.260088669846516e-06, 0.00018927254740388908, 7.552263590037986e-08, 1.517307446491176e-08, 9.581407605056376e-08, 2.819409943258906e-05, 0.02066996817068894, 7.786325555071385e-05]",0.99999854,1,"[1.6381585598056768e-12, 0.9999985376966076, 2.452286853888929e-12, 1.4347138029922068e-09, 3.3577614573897296e-11, 5.3920548030493224e-14, 3.077243053529276e-13, 1.457088626070404e-06, 2.52054700767507e-10, 3.4899681760385144e-09]"
0.00068305,0.00068305,0.00068305,0.00068305,0.99994469,1,0.99999273,1,0.99994469,1,"[1.4257010130348718e-09, 0.9999446867812805, 1.014725685273401e-06, 1.0445337278764464e-08, 1.2956537129228572e-06, 2.3700674765471622e-08, 5.288397656441145e-08, 5.2721907089317896e-05, 1.918431328454712e-07, 6.334095527816316e-10]",0.99999273,1,"[1.2003476408195036e-11, 0.999992734935814, 5.623306861877682e-09, 1.1450016173488223e-11, 1.4887681584058347e-09, 1.8952856184048406e-10, 5.512049336458703e-09, 7.252115606859482e-06, 1.1145726433112175e-10, 1.550304304583875e-14]"
0.00005627,0.00005627,0.00005627,0.00005627,0.99999718,1,0.99999995,1,0.99999718,1,"[5.3148287106655066e-14, 0.9999971844173164, 1.980359910097682e-10, 2.507831134162064e-07, 2.569507372182452e-09, 1.4517672015936457e-13, 3.79708743351365e-12, 1.6559312498071873e-08, 2.5169901763863577e-06, 2.8478542357583028e-08]",0.99999995,1,"[2.821497782718452e-14, 0.9999999498441202, 8.835771974625197e-13, 4.600717558461957e-08, 4.805489311040036e-10, 3.016409693066479e-16, 6.0599530806160306e-15, 1.819085035858873e-09, 1.6134208726283806e-09, 2.3473141729423027e-10]"
0.00000162,0.00000162,0.00000162,0.00000162,0.99999993,1,1.00000000,1,0.99999993,1,"[1.1706257159900717e-15, 0.9999999311097562, 1.424022732735511e-10, 9.364094740374491e-10, 1.0306352422370325e-08, 2.6043989598761796e-13, 1.0362490892152696e-11, 2.5702912749772624e-08, 3.012527163379202e-08, 1.6662713148532737e-09]",1.00000000,1,"[1.0323471644149413e-17, 0.9999999951936873, 1.8085887006935172e-13, 3.2872455831457605e-12, 3.245471524811726e-09, 1.7253524756867713e-15, 6.729905788227081e-13, 1.5539777084390452e-09, 1.866926167016685e-12, 8.538606315062261e-13]"
0.00004122,0.00004122,0.00004122,0.00004122,0.99999803,1,0.99999890,1,0.99999803,1,"[1.596364696399587e-11, 0.9999980322654647, 2.5462999440751213e-09, 1.613053064383499e-07, 6.766884014548456e-07, 2.6317098655487993e-12, 1.5500225837870681e-10, 3.213955806227213e-07, 6.574198366731633e-07, 1.4820551233757707e-07]",0.99999890,1,"[8.293956632636924e-12, 0.9999988965433141, 3.3208082157984377e-12, 2.82288206789973e-10, 6.874900826770358e-09, 6.418303094182153e-16, 6.597794507673322e-13, 1.0960931801121266e-06, 2.5686235619985907e-11, 1.6835541815006996e-10]"
0.00000435,0.00000435,0.00000435,13.03254196,0.99999982,1,1.00000000,1,0.99849099,1,"[3.7027295271523687e-11, 0.9984909872515582, 1.06805084672176e-06, 0.0014771986383145701, 1.1349598499665472e-11, 3.005440233415042e-07, 8.03757033275005e-09, 2.031438111037909e-05, 1.0116737025779662e-05, 6.311173918659551e-09]",0.99999921,1,"[1.1962828709442434e-14, 0.9999992135831818, 3.770807725795089e-10, 3.983526679484736e-07, 9.599925801656548e-14, 2.6338124376044908e-12, 3.513735230390435e-13, 3.8762577099258115e-07, 5.6998651835810213e-11, 1.20663381987195e-12]"
0.00007143,0.00007143,0.00007143,12.07506050,0.99999624,1,0.99999910,1,0.50165189,1,"[2.6686518581149008e-09, 0.5016518854232638, 6.006332979673134e-05, 0.1721715942472613, 7.878340617179942e-10, 5.976885221144165e-08, 7.4375394834292055e-09, 4.310947598155828e-05, 0.32607221188846386, 1.064972355057805e-06]",0.99989458,1,"[2.0785343460235028e-10, 0.9998945834328498, 8.013449167478034e-10, 3.9771796133474706e-05, 3.861953176922858e-13, 8.440264124731836e-13, 3.71798003227604e-13, 6.55229335137529e-05, 1.2063820021964682e-07, 1.885022050910327e-10]"
0.00069399,0.00069399,0.00069399,0.00069399,0.99994071,1,0.99994398,1,0.99994071,1,"[2.1502312947645127e-12, 0.9999407100801883, 8.687401476711429e-06, 8.054267605132112e-11, 1.8325580089366268e-06, 8.162173081162574e-11, 2.6361682059585704e-10, 4.872765683597638e-05, 4.18263475653507e-08, 4.921103598763006e-11]",0.99994398,1,"[2.7652452298739264e-11, 0.9999439767319255, 3.2694623346797826e-05, 3.6329946998241165e-10, 1.3645578142855518e-06, 4.449955553616125e-09, 3.896280938060961e-09, 2.1914068374164136e-05, 4.127509000227534e-08, 6.260943128492237e-12]"
0.00018230,0.00018230,0.00018230,0.00018230,0.99998872,1,0.99999895,1,0.99998872,1,"[7.346698112321545e-10, 0.9999887226998674, 1.5164299151724728e-09, 3.391359140969035e-09, 2.3777868326937496e-06, 2.2716897857933422e-08, 4.265461043289675e-06, 3.761442817814617e-06, 8.413065731410977e-07, 2.9435089537497044e-09]",0.99999895,1,"[9.798185680123475e-11, 0.9999989500142392, 6.411806202685561e-11, 8.234535676742607e-12, 1.1643813811739672e-08, 1.8925462362147871e-10, 1.5851569678654608e-07, 8.788493052547853e-07, 6.172176900960394e-10, 1.3806228864289527e-13]"
0.00016285,0.00016285,0.00016285,12.14320356,0.99999279,1,0.99999997,1,0.99735514,1,"[6.753688277528054e-10, 0.9973551411690726, 0.0009419435820755402, 0.00013810386860645818, 5.4495400823346744e-08, 2.2272385915021916e-08, 3.4017861231777476e-08, 0.001536419975882523, 2.8261382658917376e-05, 1.8560686985574353e-08]",0.99996185,1,"[8.568739376084318e-13, 0.9999618450169614, 2.3614669792939194e-07, 2.1192415015244594e-09, 1.8510856894362584e-12, 1.0382515829692266e-11, 1.3082564217227114e-11, 3.791666193738638e-05, 2.8873957986249408e-11, 1.1506218965680243e-13]"
0.00002984,0.00002984,0.00002984,12.19273146,0.99999857,1,0.99999959,1,0.97908224,1,"[5.363374775449298e-09, 0.9790822440879444, 0.019704472426087336, 2.814159452464983e-05, 5.219620241755002e-07, 1.1280744116613813e-09, 3.904854494269422e-07, 0.00014663301245529094, 0.0010375852620220472, 4.6780433407429584e-09]",0.99999452,1,"[5.0368954191281727e-14, 0.9999945245718469, 1.055745640994927e-06, 1.8815126465240477e-10, 1.1493936115604804e-12, 3.0933544947728235e-15, 2.128480697612073e-12, 4.419489462754689e-06, 1.5660214679541546e-12, 6.83688421488767e-16]"
