error_x0_a,error_x0_b,error_x0_c,error_polytope,net_prob_x0,net_class_x0,net_approx_prob_x0,net_approx_class_x0,net_prob_x_opt,net_class_x_opt,net_logits_x_opt,net_approx_prob_x_opt,net_approx_class_x_opt,net_approx_logits_x_opt
0.00002341,0.00002341,0.00002341,18.06213261,0.99999849,1,0.99999795,1,0.70182136,1,"[5.3456099151158046e-08, 0.7018213594651842, 0.0016695297172395378, 5.834162682389178e-05, 4.343884918281074e-05, 0.0002786717604279212, 0.0015381575247660412, 0.0003877112670178819, 0.29417812818338146, 2.460814987687233e-05]",0.99999426,1,"[1.1207737912954752e-11, 0.9999942649397798, 2.9493095764373624e-06, 1.6514162493198182e-09, 8.348276771770904e-11, 3.2671491613334603e-10, 7.68320850764742e-09, 2.7724970941731674e-06, 3.4687989731782608e-09, 2.872045702510922e-11]"
0.00051588,0.00051588,0.00051588,18.06983298,0.99997417,1,0.99999270,1,0.93688918,1,"[3.505421527046636e-11, 0.9368891787326995, 3.2417585287102115e-07, 0.06161071772701208, 4.675415533691484e-10, 1.3716098732151129e-07, 1.6485657283471487e-08, 3.826242777130944e-07, 0.00149924020564212, 2.385275179504456e-09]",0.99999861,1,"[3.3383892814549563e-12, 0.9999986056226858, 3.0243616357587417e-11, 1.3371737023735282e-06, 1.2376990180224077e-11, 3.236087801995504e-13, 1.8535178784960893e-12, 5.523397900283269e-08, 1.919851190373786e-09, 1.6454705840455306e-12]"
0.00193844,0.00193844,0.00193844,0.00193844,0.99980516,1,0.99958617,1,0.99980516,1,"[1.062633568407459e-09, 0.9998051581794044, 7.850626132099445e-10, 3.4071919308330207e-09, 2.158530263411121e-07, 7.19484246492483e-10, 9.543480978393294e-09, 0.00019435645135739498, 1.979192496987214e-07, 5.6079108735196054e-08]",0.99958617,1,"[5.551239434463464e-11, 0.9995861668334892, 2.311635463074734e-11, 1.0808638392666067e-11, 1.2754485689179419e-09, 1.4462198305210243e-11, 1.028016718741821e-09, 0.00041383043422884284, 3.198577309535512e-10, 5.0593375098462825e-12]"
0.00002500,0.00002500,0.00002500,17.55168209,0.99999863,1,0.99999997,1,0.43547110,5,"[0.0012991117624943601, 0.015962104740317437, 0.0035074313087828197, 0.3891549123532464, 0.00010089436634639633, 0.4354711041522417, 0.00876474612932379, 0.01767536226449713, 0.12067231883247435, 0.007392014090275699]",0.99965241,1,"[2.999511297765661e-12, 0.9996524102394819, 2.7108013909190936e-05, 0.0002512397563405105, 1.8112929133663246e-13, 2.670455727433322e-06, 2.487823266268715e-09, 6.64952557835472e-05, 7.377340863223194e-08, 1.4344650157882333e-11]"
0.00009304,0.00009304,0.00009304,0.00009304,0.99999371,1,0.99999918,1,0.99999371,1,"[4.064209578604179e-12, 0.9999937081049338, 8.370396126840102e-08, 1.3748232736056195e-07, 1.4813395514172379e-08, 1.4870209377614971e-08, 1.7231821972179415e-09, 5.7519697403599205e-06, 1.5810002837391689e-07, 1.2922815763183886e-07]",0.99999918,1,"[9.43554541926163e-14, 0.9999991788900723, 3.7616275049514036e-10, 6.999580329766348e-10, 1.4410544261164007e-09, 3.253857803852227e-10, 9.874354453249609e-11, 8.172610908057458e-07, 2.9400780383405676e-10, 6.134300302093903e-10]"
0.00000913,0.00000913,0.00000913,0.00000913,0.99999955,1,0.99999998,1,0.99999955,1,"[6.713003748027192e-13, 0.9999995503684228, 3.785842920604407e-10, 1.1734837980776154e-08, 2.8910308031751836e-07, 2.1668400674647265e-11, 8.29614119923703e-10, 6.815343758504862e-08, 2.6075621177112e-08, 5.333406215843693e-08]",0.99999998,1,"[1.1803102513251633e-14, 0.9999999830562029, 1.0758285515555009e-12, 3.4632438581949775e-11, 4.200970659541488e-09, 4.179965155702686e-15, 9.219712671171975e-13, 1.2664855620098613e-08, 1.7233612547811346e-12, 3.960116395025627e-11]"
0.00000862,0.00000862,0.00000862,18.85711960,0.99999956,1,0.99999997,1,0.99993147,1,"[5.035689928083105e-09, 0.9999314654341714, 4.376517763957353e-06, 4.869076458244753e-05, 3.829206693151412e-07, 1.7308924921729026e-06, 4.5245306268985386e-07, 1.141716996649757e-05, 2.2377077746617005e-07, 1.2550408241827947e-06]",0.99999999,1,"[1.6521073672748674e-15, 0.9999999940342956, 1.8377631285646296e-10, 4.685587179102553e-09, 3.0556145456422214e-14, 2.1089547325978055e-12, 1.1572287275702202e-13, 1.0933979640374673e-09, 2.5167097586250947e-14, 6.609408141941509e-13]"
0.02447583,0.02447583,0.02447583,17.65425917,0.99844912,1,0.99989263,1,0.99491258,1,"[1.0820136091987973e-05, 0.9949125753782347, 2.0329875027310725e-09, 8.052952959183015e-09, 9.084300362430403e-06, 1.7771886157785783e-06, 0.0012606336086167945, 4.271984123512786e-06, 0.0037215973974336473, 7.922992058055072e-05]",0.99999732,1,"[5.499490379712881e-08, 0.9999973171579343, 1.1952864598158076e-12, 2.2999006755605243e-13, 9.0074422633757e-07, 7.090853738099641e-11, 6.209360133088196e-07, 1.0996543624874125e-06, 2.2487857293626488e-10, 6.215347349657553e-09]"
0.00390314,0.00390314,0.00390314,0.00390314,0.99971109,1,0.99997905,1,0.99971109,1,"[2.7426223351800077e-09, 0.9997110934690067, 0.00022333606806610536, 1.8345613070268074e-06, 1.1981816721688876e-08, 1.2123202927094916e-05, 2.1466685430742467e-06, 4.823456663216046e-05, 1.2155470813253621e-06, 1.1919976776848636e-09]",0.99997905,1,"[3.6380951689954316e-11, 0.9999790507292166, 1.0799163145050003e-06, 9.294442451022538e-10, 1.712001972912507e-10, 1.0890359096978041e-07, 1.901294101488736e-07, 1.9567825253634354e-05, 1.3582439777011658e-09, 9.44805050758796e-13]"
0.00086959,0.00086959,0.00086959,0.00086959,0.99993855,1,0.99999676,1,0.99993855,1,"[9.532551373164876e-11, 0.9999385475476449, 2.858975156700672e-09, 9.6085678873891e-12, 5.956790353686324e-05, 1.6466877862957987e-13, 3.965153122727577e-09, 1.0299327045557296e-06, 5.17950067156692e-07, 3.297368194637495e-07]",0.99999676,1,"[5.460127352787773e-12, 0.9999967632488288, 3.21109579288831e-12, 1.7817373308236307e-11, 8.14863979816738e-07, 3.3863280598346443e-14, 6.954360719034853e-12, 2.417903338369055e-06, 3.4622092821759874e-10, 3.604155223047806e-09]"
0.00006552,0.00006552,0.00006552,18.15393002,0.99999672,1,0.99999998,1,0.92000422,1,"[2.040954568903691e-10, 0.9200042178847714, 1.9979979217420578e-06, 0.0007282859861349055, 8.812841513154513e-08, 4.2065851051779226e-08, 2.6091770077883664e-07, 6.479400610730765e-06, 0.07915841367437673, 0.00010021374012186744]",0.99999926,1,"[2.3043416958379467e-12, 0.9999992626191719, 3.1904005883439255e-12, 2.8105439307618665e-09, 1.0183587816542472e-10, 1.5856805196074242e-13, 1.7344668989950079e-12, 7.299866102036855e-07, 1.1172081361349757e-09, 3.3572420612938403e-09]"
0.00049489,0.00049489,0.00049489,0.00049489,0.99996810,1,0.99999853,1,0.99996810,1,"[4.460100455515279e-13, 0.9999681003955722, 5.592467468915849e-09, 7.4052024738745e-09, 3.987358998396928e-06, 2.8857974926637602e-11, 6.473675434022132e-10, 2.053937909774912e-05, 6.76992236053933e-06, 5.892696297258732e-07]",0.99999853,1,"[2.5275748917611384e-15, 0.9999985323266289, 2.2491381634239506e-12, 2.0872734168174502e-10, 1.0965600238884035e-07, 5.813248882786585e-13, 2.4124792029386503e-11, 1.3561417298069025e-06, 1.2178879100935572e-09, 4.2206585104652957e-10]"
0.00008355,0.00008355,0.00008355,18.44694316,0.99999621,1,0.99999995,1,0.82392334,1,"[1.2067876943680704e-10, 0.8239233403190297, 0.0014662497311962624, 0.0032474008827302874, 1.0745794251717926e-08, 0.0004344063804936561, 0.00018333562003085892, 3.678530402660361e-05, 0.17070843697340463, 3.392261512094116e-08]",0.99999665,1,"[2.899236566511488e-13, 0.9999966505653044, 3.0839367147402735e-08, 4.6493574594748216e-08, 1.2692716666907689e-12, 1.5247319652774564e-09, 1.5874258632008158e-08, 3.216792749789921e-06, 3.790777660547604e-08, 6.778855062962411e-13]"
0.00003728,0.00003728,0.00003728,18.28455697,0.99999807,1,0.99999974,1,0.63079923,3,"[1.874100078581637e-09, 0.3654332246260685, 0.00012010713264589181, 0.630799233247307, 1.5639792995429154e-07, 4.787745356613538e-06, 2.305012766387867e-06, 1.2356240524516552e-06, 0.0036387104961647762, 2.3784360844651212e-07]",0.99999990,1,"[5.3136141962383176e-15, 0.9999999010407083, 3.666869479460169e-10, 8.614837350316304e-08, 3.3533112682164935e-09, 2.0162772088337245e-10, 4.2230641488422406e-09, 1.0641491830349494e-09, 3.5716636755666795e-09, 3.040967646036874e-11]"
0.00011726,0.00011726,0.00011726,0.00011726,0.99999198,1,0.99999084,1,0.99999198,1,"[1.1610670387718893e-06, 0.999991975263467, 1.1341778290388619e-07, 1.0581349422130564e-09, 4.0123782411356244e-09, 2.5469408076730735e-08, 1.144344025795572e-06, 5.390636385704624e-06, 1.8127542356559104e-07, 3.455955120163762e-09]",0.99999084,1,"[5.192546598614949e-06, 0.9999908390403951, 1.4623630936073994e-09, 8.168565234119329e-11, 3.6162544163072834e-10, 5.225279351691139e-09, 1.55916759968237e-08, 3.934272300205691e-06, 1.0713926351177711e-08, 7.041501131286196e-10]"
0.00003875,0.00003875,0.00003875,0.00003875,0.99999771,1,0.99999993,1,0.99999771,1,"[2.015968981504496e-12, 0.9999977121950672, 9.918269894111865e-11, 1.3079035052158671e-08, 2.131924266266826e-06, 4.13976889931703e-11, 1.425022840035579e-08, 1.197806197558757e-08, 2.1768783121779303e-09, 1.142538666051387e-07]",0.99999993,1,"[1.885269193835e-15, 0.9999999276103827, 1.4697397362832672e-13, 4.595069767937813e-12, 7.211599316750191e-08, 6.054423555081808e-14, 2.995959260798534e-11, 8.578207270816051e-11, 3.355008768517564e-13, 1.5274249319237447e-10]"
0.00004041,0.00004041,0.00004041,0.00004041,0.99999780,1,0.99999992,1,0.99999780,1,"[9.07517709526742e-11, 0.999997804169247, 5.504169568216662e-07, 7.778843965715227e-07, 3.503550372302321e-08, 5.511456680581242e-10, 7.022360368286519e-09, 7.245598658330271e-07, 9.04184613469741e-08, 9.851310757453035e-09]",0.99999992,1,"[6.832532858118798e-12, 0.9999999171603287, 8.407317352898024e-10, 3.495111444728534e-08, 9.715165510238555e-09, 1.1100230040544222e-11, 6.820100417720444e-11, 3.572603543070065e-08, 2.0036448090979558e-10, 1.3201261835535745e-09]"
0.00017970,0.00017970,0.00017970,0.00017970,0.99999119,1,0.99999924,1,0.99999119,1,"[9.72314062708706e-11, 0.9999911859512619, 1.3351901998707742e-10, 6.038138012525279e-10, 4.655127545830055e-07, 6.634446393183855e-14, 6.895055246900295e-11, 7.611301032638751e-08, 7.639391634608547e-06, 6.321277573920162e-07]",0.99999924,1,"[1.9153739027846596e-10, 0.9999992409544085, 3.2795577876536006e-13, 8.18009939475001e-10, 1.074314487206752e-08, 2.3752096406753117e-15, 1.0513551282575476e-13, 7.336762253453144e-07, 1.0697319202609776e-09, 1.2546506735324189e-08]"
0.00000162,0.00000162,0.00000162,0.00000162,0.99999993,1,1.00000000,1,0.99999993,1,"[1.1706257159900717e-15, 0.9999999311097562, 1.424022732735511e-10, 9.364094740374491e-10, 1.0306352422370325e-08, 2.6043989598761796e-13, 1.0362490892152696e-11, 2.5702912749772624e-08, 3.012527163379202e-08, 1.6662713148532737e-09]",1.00000000,1,"[1.0323471644149413e-17, 0.9999999951936873, 1.8085887006935172e-13, 3.2872455831457605e-12, 3.245471524811726e-09, 1.7253524756867713e-15, 6.729905788227081e-13, 1.5539777084390452e-09, 1.866926167016685e-12, 8.538606315062261e-13]"
0.00039713,0.00039713,0.00039713,19.12633088,0.99997371,1,0.99999862,1,0.95934516,1,"[8.839268678626085e-09, 0.9593451577141815, 4.115689859937087e-05, 0.0014127236276978757, 4.964270674249869e-10, 0.0022727274634813215, 9.382782477907848e-08, 0.036924286472919274, 1.2962246416597348e-06, 2.5484349581864116e-06]",0.99924921,1,"[1.3553255703835879e-14, 0.9992492114565754, 1.2792547373615061e-09, 2.0060528851262783e-08, 5.20692463671281e-15, 1.6782610854239038e-06, 3.549849632462422e-11, 0.0007490889066519799, 1.7621727574451604e-13, 2.1010877929134678e-13]"
0.00000457,0.00000457,0.00000457,17.56752378,0.99999977,1,0.99999999,1,0.99923806,1,"[2.3238642016222185e-11, 0.9992380595280526, 0.00041371516347730536, 4.35535029818366e-07, 2.9056323242351526e-05, 8.859254489518023e-13, 3.283026911714853e-08, 0.0003186998994833727, 6.722106746354832e-10, 2.4110339599046917e-11]",0.99999999,1,"[1.850994167264562e-19, 0.9999999887195176, 9.311632120421592e-09, 2.410434486661232e-10, 6.524658509170905e-14, 2.2461850441540886e-17, 5.177524492080706e-14, 1.7276886588159773e-09, 1.2513991443382062e-15, 6.18875100833732e-18]"
0.00068305,0.00068305,0.00068305,0.00068305,0.99994469,1,0.99999273,1,0.99994469,1,"[1.4257010130348718e-09, 0.9999446867812805, 1.014725685273401e-06, 1.0445337278764464e-08, 1.2956537129228572e-06, 2.3700674765471622e-08, 5.288397656441145e-08, 5.2721907089317896e-05, 1.918431328454712e-07, 6.334095527816316e-10]",0.99999273,1,"[1.2003476408195036e-11, 0.999992734935814, 5.623306861877682e-09, 1.1450016173488223e-11, 1.4887681584058347e-09, 1.8952856184048406e-10, 5.512049336458703e-09, 7.252115606859482e-06, 1.1145726433112175e-10, 1.550304304583875e-14]"
0.00008584,0.00008584,0.00008584,0.00008584,0.99999404,1,0.99997857,1,0.99999404,1,"[5.473711796460858e-12, 0.9999940381750863, 7.907643886683075e-09, 8.164435889871665e-10, 1.2137961067130278e-08, 4.520863647227205e-10, 7.47246058769393e-10, 5.9365579714793115e-06, 3.054719703277998e-09, 1.4536770664346868e-10]",0.99997857,1,"[5.250845117976002e-13, 0.9999785671522274, 8.561324389975212e-11, 8.063051138460153e-12, 1.7514122059047415e-10, 3.0527787091514176e-11, 2.37938020042528e-11, 2.143248345281074e-05, 4.042792278833373e-11, 2.2760485194265284e-13]"
0.00005333,0.00005333,0.00005333,17.57963455,0.99999669,1,0.99999835,1,0.99243570,1,"[1.1406666383698817e-09, 0.9924356961166835, 0.001319704662062116, 0.0005635605186465384, 2.215505491226065e-10, 3.132512657875766e-06, 4.951167829086415e-08, 0.0056766939382606125, 1.135063592284137e-06, 2.631420155665344e-08]",0.99822394,1,"[3.016361185644231e-14, 0.9982239428278462, 3.257534440591975e-07, 2.0001748815417798e-07, 1.885495496983641e-15, 7.1743638236883815e-12, 1.5937847610148353e-13, 0.001775531389859389, 2.443209456655315e-12, 1.5532548369160917e-12]"
0.00018230,0.00018230,0.00018230,0.00018230,0.99998872,1,0.99999895,1,0.99998872,1,"[7.346698112321545e-10, 0.9999887226998674, 1.5164299151724728e-09, 3.391359140969035e-09, 2.3777868326937496e-06, 2.2716897857933422e-08, 4.265461043289675e-06, 3.761442817814617e-06, 8.413065731410977e-07, 2.9435089537497044e-09]",0.99999895,1,"[9.798185680123475e-11, 0.9999989500142392, 6.411806202685561e-11, 8.234535676742607e-12, 1.1643813811739672e-08, 1.8925462362147871e-10, 1.5851569678654608e-07, 8.788493052547853e-07, 6.172176900960394e-10, 1.3806228864289527e-13]"
0.00022847,0.00022847,0.00022847,0.00022847,0.99998976,1,0.99999995,1,0.99998976,1,"[1.2211522844672055e-12, 0.9999897649373524, 3.466266732725084e-09, 6.44003550759003e-08, 2.1767643910147026e-07, 4.414399235235144e-13, 2.971440385566476e-11, 7.596310672605019e-08, 9.81891090982984e-06, 5.461419325988863e-08]",0.99999995,1,"[9.580185548302592e-13, 0.9999999479253052, 5.886570886571483e-13, 4.133612726558063e-10, 8.743552049015421e-09, 1.468828053479193e-16, 6.015188893851178e-14, 4.258562367416563e-08, 1.791050822182297e-10, 1.514455670787437e-10]"
0.00480859,0.00480859,0.00480859,18.98620849,0.99964608,1,0.99998991,1,0.99876065,1,"[6.657266009386973e-09, 0.9987606452021709, 4.185641311039565e-06, 3.8081870181450155e-05, 9.030448586580018e-08, 1.3292291144032616e-07, 4.534442332009217e-05, 1.99807534415357e-06, 0.0011495148309199276, 7.208928819872218e-11]",0.99999962,1,"[4.564126615953646e-10, 0.9999996173902327, 9.09039313811379e-08, 9.66541945772707e-09, 1.1925022799368713e-12, 5.68936427469656e-13, 5.04701779932552e-09, 2.419578696715335e-07, 3.457735497346564e-08, 8.639446147827375e-18]"
0.00004122,0.00004122,0.00004122,0.00004122,0.99999803,1,0.99999890,1,0.99999803,1,"[1.596364696399587e-11, 0.9999980322654647, 2.5462999440751213e-09, 1.613053064383499e-07, 6.766884014548456e-07, 2.6317098655487993e-12, 1.5500225837870681e-10, 3.213955806227213e-07, 6.574198366731633e-07, 1.4820551233757707e-07]",0.99999890,1,"[8.293956632636924e-12, 0.9999988965433141, 3.3208082157984377e-12, 2.82288206789973e-10, 6.874900826770358e-09, 6.418303094182153e-16, 6.597794507673322e-13, 1.0960931801121266e-06, 2.5686235619985907e-11, 1.6835541815006996e-10]"
0.00005627,0.00005627,0.00005627,0.00005627,0.99999718,1,0.99999995,1,0.99999718,1,"[5.3148287106655066e-14, 0.9999971844173164, 1.980359910097682e-10, 2.507831134162064e-07, 2.569507372182452e-09, 1.4517672015936457e-13, 3.79708743351365e-12, 1.6559312498071873e-08, 2.5169901763863577e-06, 2.8478542357583028e-08]",0.99999995,1,"[2.821497782718452e-14, 0.9999999498441202, 8.835771974625197e-13, 4.600717558461957e-08, 4.805489311040036e-10, 3.016409693066479e-16, 6.0599530806160306e-15, 1.819085035858873e-09, 1.6134208726283806e-09, 2.3473141729423027e-10]"
0.00000435,0.00000435,0.00000435,0.00000435,0.99999982,1,1.00000000,1,0.99999982,1,"[1.0753756726252594e-15, 0.9999998187356662, 1.1409660180148719e-11, 1.0477223315778412e-08, 2.4878125015798627e-08, 4.23319830718352e-12, 1.033037505941922e-10, 1.4374020465426725e-09, 1.4132921819755257e-07, 3.023417713577815e-09]",1.00000000,1,"[2.231074703540961e-17, 0.9999999981922016, 8.955693595430066e-14, 1.475972804767356e-10, 1.5824898327663346e-09, 5.9928689840288366e-15, 1.6418278319784503e-13, 5.384685402604142e-11, 1.937473712655681e-11, 4.229673587329461e-12]"
0.00020631,0.00020631,0.00020631,0.00020631,0.99998708,1,0.99999958,1,0.99998708,1,"[7.518386208104072e-12, 0.9999870813998429, 6.903587421302561e-09, 2.033056918611697e-08, 9.009437209981086e-06, 3.492102129707424e-10, 1.4397096653544284e-08, 2.711040569603854e-06, 9.140329486301908e-09, 1.1469940661693611e-06]",0.99999958,1,"[1.4960989692778384e-14, 0.99999957981183, 8.3824043402667e-12, 2.992495655352926e-12, 2.1310929889716698e-07, 9.595151104862457e-15, 6.157400217172057e-12, 2.064815968720243e-07, 1.2570187352186112e-13, 5.795919366388849e-10]"
0.00069399,0.00069399,0.00069399,0.00069399,0.99994071,1,0.99994398,1,0.99994071,1,"[2.1502312947645127e-12, 0.9999407100801883, 8.687401476711429e-06, 8.054267605132112e-11, 1.8325580089366268e-06, 8.162173081162574e-11, 2.6361682059585704e-10, 4.872765683597638e-05, 4.18263475653507e-08, 4.921103598763006e-11]",0.99994398,1,"[2.7652452298739264e-11, 0.9999439767319255, 3.2694623346797826e-05, 3.6329946998241165e-10, 1.3645578142855518e-06, 4.449955553616125e-09, 3.896280938060961e-09, 2.1914068374164136e-05, 4.127509000227534e-08, 6.260943128492237e-12]"
0.00204549,0.00204549,0.00204549,0.00204549,0.99988394,1,0.99999996,1,0.99988394,1,"[2.9435123103558314e-14, 0.9998839401983917, 2.5639455369902024e-09, 4.399222195048325e-07, 5.2044888887450755e-09, 2.0374327414967032e-10, 1.2444983351243481e-09, 1.0700378110254372e-07, 0.00011549577296203638, 7.885940316005706e-09]",0.99999996,1,"[1.3767809227365529e-15, 0.999999960116488, 9.235795616852267e-12, 4.320335281686102e-09, 2.7815287941118447e-09, 4.0899680181261015e-14, 8.335433019433903e-12, 1.0377168619162845e-08, 2.235271109980302e-08, 3.415463285946673e-11]"
0.00016285,0.00016285,0.00016285,0.00016285,0.99999279,1,0.99999997,1,0.99999279,1,"[1.865325540059854e-13, 0.9999927943990067, 3.922984531570621e-09, 3.5343702796716986e-08, 5.280240939734874e-07, 3.00265114022281e-11, 1.122627159873963e-09, 1.0636136386307458e-07, 6.458525403551611e-06, 7.227060429103438e-08]",0.99999997,1,"[1.520895000809555e-14, 0.9999999719001432, 5.832861788491266e-12, 7.121382677200702e-11, 6.466752485446374e-09, 6.334831424789891e-14, 5.7761930435847826e-12, 2.1433468182281743e-08, 1.0846670866498722e-10, 8.267773442137115e-12]"
0.00002984,0.00002984,0.00002984,18.20855918,0.99999857,1,0.99999959,1,0.96740782,1,"[2.981970165654222e-08, 0.967407824540456, 0.030090939471154595, 7.304296212517086e-05, 4.591809293456694e-06, 4.7909288389707254e-09, 1.608688483008096e-06, 0.0004886152851161312, 0.001933318007230006, 2.462551090561189e-08]",0.99999274,1,"[9.585830472590941e-14, 0.9999927448839273, 1.1767017179071753e-06, 2.5323747071579764e-10, 1.8171224043770513e-12, 5.430669815376371e-15, 3.916574982303158e-12, 6.078153557301674e-06, 1.7237978874190237e-12, 1.232277354544718e-15]"
