error_x0_a,error_x0_b,error_x0_c,error_polytope,net_prob_x0,net_class_x0,net_approx_prob_x0,net_approx_class_x0,net_prob_x_opt,net_class_x_opt,net_logits_x_opt,net_approx_prob_x_opt,net_approx_class_x_opt,net_approx_logits_x_opt
0.00006552,0.00006552,0.00006552,28.48277688,0.99999672,1,0.99999998,1,0.79281436,1,"[9.50617517774339e-11, 0.792814360537477, 6.675095464530886e-06, 0.0032282082571614564, 4.475735248361504e-09, 6.799455007149856e-08, 1.5334902192841754e-07, 1.335630654691917e-05, 0.2039183261524767, 1.884773650449063e-05]",0.99999889,1,"[3.4768614404546696e-12, 0.999998888946331, 3.5894082783469714e-12, 2.1193157676974497e-08, 4.486932169890817e-12, 3.057184293853709e-13, 6.976501557889696e-13, 1.078389334156015e-06, 5.963722862683787e-09, 5.494897451802176e-09]"
0.00011726,0.00011726,0.00011726,28.44809470,0.99999198,1,0.99999084,1,0.80909454,2,"[0.06451570395619408, 0.10198481338560723, 0.8090945404012461, 1.9804549912067775e-05, 1.5487060443377258e-18, 2.066869004301399e-06, 2.3979408644169227e-11, 0.00793407007401979, 0.016449000525516327, 2.1452061649498862e-10]",0.99252641,0,"[0.9925264147809161, 0.0004233324557423844, 0.005935334012554582, 5.194575493971007e-06, 1.9232575158621332e-22, 1.7373133539892003e-08, 3.4426560465443773e-14, 8.483289912971512e-07, 0.0011088584715665344, 1.5671487266671122e-12]"
0.00003728,0.00003728,0.00003728,28.77230629,0.99999807,1,0.99999974,1,0.61165595,3,"[2.404011861046569e-09, 0.3867620647436899, 1.8495279028498943e-05, 0.6116559521615827, 1.8756814342008844e-07, 3.819427630403387e-05, 3.2942289586087723e-06, 1.2060371915281554e-06, 0.001519741597285077, 8.617038042975703e-07]",0.99999996,1,"[1.3910242078286857e-14, 0.9999999620232726, 4.308040005746536e-11, 2.7141765005707394e-08, 3.4092121823931674e-09, 5.173401734599652e-10, 5.552973381224157e-09, 8.434643958686194e-10, 3.9446788830807417e-10, 7.441036189002849e-11]"
0.00000162,0.00000162,0.00000162,0.00000162,0.99999993,1,1.00000000,1,0.99999993,1,"[1.170707736686261e-15, 0.9999999311043121, 1.4241152756845032e-10, 9.364695775642854e-10, 1.030697124186671e-08, 2.604565872932271e-13, 1.0363034497290685e-11, 2.5704393924300827e-08, 3.01284323131782e-08, 1.6663846692492045e-09]",1.00000000,1,"[1.0324190689585385e-17, 0.9999999951934524, 1.8086931424823032e-13, 3.2874354364465776e-12, 3.245624672488985e-09, 1.725450976362611e-15, 6.730157333896253e-13, 1.5540585673171163e-09, 1.867113318897779e-12, 8.539190738112343e-13]"
0.00022847,0.00022847,0.00022847,27.42882973,0.99998976,1,0.99999995,1,0.93054815,8,"[7.872034674152485e-14, 0.06931575988764861, 8.603972333962939e-05, 4.518231197275746e-05, 9.527635722563494e-08, 2.3765987752054135e-08, 5.755057818808114e-07, 4.1734836881565334e-06, 0.9305481498984235, 1.4672183121920239e-10]",0.99997783,1,"[1.0450404611619358e-13, 0.9999778307669165, 8.383585625259245e-09, 3.857140824241799e-07, 3.4591991089683195e-10, 4.844981177873656e-13, 4.866209417951309e-11, 1.4798419679656375e-05, 6.976319897320293e-06, 6.672848068589712e-13]"
0.00000435,0.00000435,0.00000435,0.00004398,0.99999982,1,1.00000000,1,0.99999842,1,"[4.125135340522078e-15, 0.9999984205151308, 3.7279922061383884e-11, 4.7959455282570094e-08, 7.557014209976429e-08, 2.1494189316977552e-11, 4.631542148619849e-10, 2.9906815171003407e-09, 1.4396263907891551e-06, 1.2816266888941384e-08]",0.99999999,1,"[1.1338164422039877e-16, 0.9999999941754771, 2.8973409252322033e-13, 5.365436579262283e-10, 4.9311051326056185e-09, 2.66880281365867e-14, 7.165984397264586e-13, 1.288509782908604e-10, 2.0886648888041975e-10, 1.8123461089617435e-11]"
0.00008355,0.00008355,0.00008355,28.38809533,0.99999621,1,0.99999995,1,0.95891477,1,"[1.796316475007826e-10, 0.958914773161566, 0.0019099079170138207, 0.010065343475747647, 6.214715486103821e-10, 0.0005329989183951609, 0.00022124319992785255, 8.609060299790961e-06, 0.028347121320258774, 2.145687875402044e-09]",0.99999742,1,"[3.4729405171513324e-13, 0.9999974162071978, 8.483400856281973e-08, 2.0847349970406406e-07, 8.687224618924353e-14, 9.970076970636149e-10, 2.1029080243255327e-08, 2.2381761938409804e-06, 3.028252073469432e-08, 5.733342999658882e-14]"
0.00004041,0.00004041,0.00004041,29.76741347,0.99999780,1,0.99999992,1,0.60761059,1,"[9.261708684927366e-05, 0.6076105877681517, 0.0004288653401923388, 0.37689697127754007, 0.0002806311813535156, 0.0055605604379, 0.00047039866351407617, 9.956199564793545e-05, 0.005051477741657912, 0.0035083285071930287]",0.99999897,1,"[4.027982649570702e-09, 0.9999989676737878, 4.42592593388468e-09, 9.711461439338223e-08, 6.293249725080832e-08, 8.743809293528058e-08, 1.0298839916448205e-07, 6.634522000912157e-07, 1.2369423534083923e-09, 8.709557412994825e-09]"
0.00005627,0.00005627,0.00005627,27.76986442,0.99999718,1,0.99999995,1,0.61020925,8,"[9.642345003452053e-10, 0.03675884204488297, 3.8013909285456096e-07, 0.3529514638422208, 4.819826214050371e-08, 8.143888610957183e-08, 5.395681013282713e-09, 6.929692771748113e-05, 0.6102092533587338, 1.0627690288224027e-05]",0.99953921,1,"[3.0676524199421522e-09, 0.9995392069258562, 1.4795751140544352e-10, 0.00029436650825872537, 8.115873725786815e-08, 1.0023695867968419e-11, 2.1332368488126956e-11, 0.00016479803605964308, 1.4448962676258524e-06, 9.922785451917323e-08]"
0.00003079,0.00003079,0.00003079,27.12067093,0.99999832,1,0.99999995,1,0.83168621,3,"[1.4145704640800033e-08, 0.10175852061101343, 7.96084661616356e-09, 0.8316862094521195, 8.707026361650545e-05, 1.8469188369862531e-09, 7.104007435176299e-11, 2.834530202533079e-07, 0.00030162394094034603, 0.0661662682547798]",0.66553761,1,"[9.93311800194941e-10, 0.6655376063451259, 6.822407431892903e-12, 0.33441956600698525, 1.286959477159876e-10, 2.1827777014177824e-14, 4.282027681269452e-16, 7.483942817050654e-10, 3.0640315625848938e-06, 3.976173907962363e-05]"
0.00013468,0.00013468,0.00013468,29.60704709,0.99999268,1,0.99999978,1,0.99085064,1,"[1.7253752363029878e-08, 0.9908506386264333, 6.784305065884162e-08, 0.0037562853106659073, 5.3395674913392846e-06, 0.0008284736245918072, 8.321039614920347e-06, 7.124918717080173e-05, 0.003912038972395077, 0.0005675685748340362]",0.99999992,1,"[9.986881960699877e-14, 0.9999999217731442, 1.0471819642898326e-12, 3.09991585424122e-08, 1.1938512850957542e-09, 9.547614973115981e-13, 8.877130117482578e-14, 4.4042282149672325e-08, 1.8204453448735648e-11, 1.971168615919513e-09]"
0.00004122,0.00004122,0.00004122,28.24881760,0.99999803,1,0.99999890,1,0.80867884,1,"[6.773576398249668e-13, 0.8086788395733873, 0.0026112375014585997, 0.1883507363536646, 4.9159712410515375e-12, 6.024524054034945e-07, 2.715684438513477e-07, 5.360105472310039e-05, 0.00030471149013818497, 1.8565341820840804e-13]",0.99999928,1,"[8.196419170171466e-19, 0.9999992820966774, 8.331096043109436e-08, 1.0441640610584791e-07, 6.121151925236407e-18, 1.3821797651065602e-13, 4.875340036125883e-13, 5.301747152426592e-07, 6.151709658684904e-13, 5.702307014804411e-20]"
0.00480859,0.00480859,0.00480859,28.20785858,0.99964608,1,0.99998991,1,0.99859907,1,"[2.9324448817809353e-08, 0.9985990653482283, 0.0003226029775659684, 2.7354001363063833e-05, 1.5109623289679464e-06, 5.050022388127263e-09, 3.4404605269397046e-05, 8.63454312550611e-06, 0.0010063931571191952, 3.052847899889327e-11]",0.99999943,1,"[3.877784926792856e-10, 0.9999994256506747, 4.739624789377304e-07, 7.479353515954528e-10, 4.838743986747224e-13, 9.115112226943007e-16, 2.1137785604996926e-10, 9.849260781600715e-08, 5.466621552477494e-10, 2.9701443367709947e-19]"
0.00033764,0.00033764,0.00033764,28.39861284,0.99997636,1,0.99998692,1,0.97796881,1,"[6.6606647958112805e-09, 0.9779688140736903, 9.459066895217955e-05, 8.065390056802711e-07, 4.957900712076921e-05, 6.359607174773886e-05, 7.8721243463929e-05, 5.2193686088903795e-05, 0.021687724936465275, 3.96711280066828e-06]",0.99999504,1,"[1.4074109033289957e-12, 0.999995043506502, 1.0670540411906996e-08, 1.7839243143089898e-13, 9.032851804981025e-11, 7.45814068924506e-12, 1.391752320198616e-09, 4.9443264643506866e-06, 5.048748278631741e-12, 3.194467942440829e-13]"
0.00017970,0.00017970,0.00017970,27.20516153,0.99999119,1,0.99999924,1,0.99631612,1,"[1.5485322590248323e-07, 0.9963161219888423, 5.148815913995409e-07, 1.1024938055096304e-06, 1.0424313759168215e-09, 8.305928568058269e-12, 9.719393847059575e-12, 1.3359243356959273e-05, 0.003666192354851604, 2.553123869723161e-06]",0.99998021,1,"[7.934216130350059e-09, 0.9999802123605682, 1.0187446529234665e-11, 2.748665304265912e-10, 1.0935173817548623e-11, 1.2580664780887e-18, 4.1704118530584634e-17, 1.977849053850161e-05, 4.135671796072678e-10, 5.051210998300935e-10]"
0.01584807,0.01584807,0.01584807,27.76969332,0.99801565,1,0.99608671,1,0.56684178,8,"[2.6083395066790426e-05, 0.1254995370850029, 0.30594177445161547, 0.0008991544856989143, 1.0701138119578772e-05, 7.270552672051345e-10, 4.221616849638821e-08, 0.0007807131174468804, 0.5668417783811495, 2.1500267632283493e-07]",0.99992950,1,"[2.491087330726536e-05, 0.9999294959655688, 7.351024428700537e-07, 1.6029587984123865e-09, 2.531572465402312e-08, 8.299766351193102e-16, 3.75045267983326e-11, 4.482177974182356e-05, 9.299878257860872e-09, 2.287209598376852e-11]"
0.00039713,0.00039713,0.00039713,28.92845878,0.99997371,1,0.99999862,1,0.96468558,1,"[9.774877958854179e-09, 0.9646855838730908, 4.6991742174695905e-05, 0.0016969498060870442, 8.750258771884368e-10, 0.00171389961158144, 1.4419435031044872e-07, 0.03184689224050242, 4.8025593104427725e-06, 4.725322999130735e-06]",0.99967792,1,"[2.6018124661463604e-14, 0.9996779151067955, 5.449078462348535e-10, 5.418396081722132e-09, 6.016131634132677e-15, 1.0030325043519294e-06, 6.153389075899077e-11, 0.0003210758351167324, 1.7365051308522593e-13, 5.399188882496338e-13]"
0.00016285,0.00016285,0.00016285,28.90697670,0.99999279,1,0.99999997,1,0.99244611,1,"[3.6787557424792554e-10, 0.9924461149529126, 0.0029633944992471604, 0.0015119294288692025, 4.674908078802739e-09, 3.7774823857056136e-07, 3.831559821942204e-08, 0.002934084273644408, 0.00014404320628413865, 1.253242199872194e-08]",0.99996016,1,"[3.349557688814087e-13, 0.9999601623680138, 1.1253026537648824e-06, 1.9925722507135642e-08, 9.62683865914565e-14, 1.9500075651099852e-10, 2.6972371951139786e-11, 3.8691941517891035e-05, 2.3959960691689773e-10, 8.810762008367696e-14]"
0.00002984,0.00002984,0.00002984,27.78789178,0.99999857,1,0.99999959,1,0.97616860,1,"[3.39041825833139e-10, 0.9761685986046826, 0.02359320946544027, 5.108122370692997e-05, 2.0897689067216217e-09, 3.253662520097138e-10, 6.138137584022112e-08, 2.344116935504871e-05, 0.00016360535818468538, 4.3077624364633635e-11]",0.99999345,1,"[4.172067610094564e-15, 0.9999934503411756, 6.123563391335609e-06, 4.226568466577479e-10, 7.676943243900052e-15, 9.727949757782299e-16, 6.725419080928545e-13, 4.2567147441765815e-07, 6.16697743583433e-13, 5.8321300360594806e-18]"
0.00000457,0.00000457,0.00000457,27.59053104,0.99999977,1,0.99999999,1,0.99017856,1,"[5.818466194819588e-10, 0.9901785611225702, 0.0029860557550596945, 2.2534538084006356e-05, 0.00015045750597012536, 3.5463624215311486e-11, 6.382465760230811e-07, 0.006661745228796284, 6.896864491686596e-09, 8.876906124262486e-11]",0.99999991,1,"[8.173654747118569e-19, 0.9999999119484826, 5.339751573228778e-08, 4.3546348251533185e-09, 4.471181307915986e-13, 2.0720895631691159e-16, 1.6007626757113432e-13, 3.029875310870018e-08, 6.3118313819891826e-15, 2.2019241485708754e-17]"
0.00390314,0.00390314,0.00390314,27.49834435,0.99971109,1,0.99997905,1,0.79806414,1,"[8.564603419111454e-08, 0.7980641415292574, 0.0003091258537018988, 0.03496513541717622, 1.2824918707707034e-06, 0.09184941390145741, 1.8673399440778592e-05, 0.05585532509096835, 0.0189361838526719, 6.328174212459871e-07]",0.99613828,1,"[5.365778229698695e-11, 0.9961382786561369, 1.32475665590709e-10, 4.5345100222497965e-06, 1.2848860066252545e-08, 3.724117085183961e-05, 7.711869523461221e-10, 0.0038189203859453043, 9.858563663557507e-07, 2.5614496680482503e-08]"
0.00008584,0.00008584,0.00008584,27.43251053,0.99999404,1,0.99997857,1,0.94865736,7,"[5.34375628545449e-12, 8.858646585510897e-06, 3.2213644103450566e-05, 0.05127990818922141, 9.021686060419124e-21, 2.070309503111412e-05, 1.2263003829797284e-15, 0.9486573552747081, 9.611275195661729e-07, 1.748602637249452e-11]",0.99988251,7,"[2.880140978695658e-13, 9.8208778086936e-09, 2.338922676968769e-09, 0.00011747858919936653, 1.715450419913607e-27, 2.8405597266698517e-10, 1.132968742525636e-22, 0.9998825089618613, 4.793130189291264e-12, 1.8702668198377854e-15]"
0.00051588,0.00051588,0.00051588,0.00051588,0.99997417,1,0.99999270,1,0.99997417,1,"[5.899700515684548e-12, 0.9999741745870474, 1.5926878103959896e-08, 2.421835376006374e-09, 1.8287630649920853e-07, 4.944543149848896e-13, 2.5102834443272365e-11, 6.678320378580162e-07, 2.4916658032819372e-05, 3.9666364865569015e-08]",0.99999270,1,"[1.4879983358314448e-11, 0.999992697431555, 2.7412702064380343e-10, 1.3351833819417016e-10, 1.2160541972201079e-08, 1.5112159145909437e-15, 4.749576665224025e-13, 7.287667993402224e-06, 2.263091124737506e-09, 5.381680316251055e-11]"
0.00204549,0.00204549,0.00204549,28.29612315,0.99988394,1,0.99999996,1,0.92629851,1,"[2.190542578424952e-11, 0.9262985057684912, 7.917111326000918e-08, 2.972383853413487e-06, 1.0271946317102491e-05, 3.6886232790647376e-07, 6.3457025954945455e-06, 7.003308606424133e-06, 0.07319928702260159, 0.0004751658121883441]",0.99999894,1,"[1.6738306359927697e-16, 0.9999989393390581, 8.474266307989363e-15, 3.098042945621411e-15, 9.821651602863026e-07, 2.195742609125004e-15, 1.9017830500386772e-10, 7.827736685844372e-08, 6.089788968058234e-13, 2.761335256616588e-11]"
0.00000862,0.00000862,0.00000862,0.00003048,0.99999956,1,0.99999997,1,0.99999836,1,"[4.541639777711963e-12, 0.9999983593467333, 9.16761382551958e-10, 2.451404099343443e-08, 6.420311980902097e-07, 6.839586067748463e-11, 5.417648586049351e-10, 5.228930654130568e-07, 8.234922437159895e-09, 4.414485760661916e-07]",0.99999991,1,"[7.157854399867817e-14, 0.999999906070982, 1.7410880435325178e-12, 1.5477947917662486e-11, 1.4057679391054253e-08, 6.0803857136034434e-15, 5.441292561042406e-13, 7.92050016083307e-08, 3.467942620426952e-13, 6.481492160026924e-10]"
0.00059510,0.00059510,0.00059510,28.72378156,0.99997034,1,0.99999987,1,0.84395529,1,"[4.0608476968118645e-10, 0.8439552930378971, 0.0012465272864514842, 0.00021210562021460854, 1.0002370487472676e-07, 5.083626670530691e-06, 6.448155042792857e-05, 4.61199816530676e-05, 0.15447023151871309, 5.694818281971459e-08]",0.99998772,1,"[6.150495474548148e-11, 0.9999877194807395, 1.946760391714272e-08, 8.483017344416842e-09, 1.702109358570128e-10, 4.795012105995664e-12, 2.4882299226765954e-09, 1.2223756074385142e-05, 2.608230674248178e-08, 5.5173715953230954e-12]"
0.00069399,0.00069399,0.00069399,1.37475071,0.99994071,1,0.99994398,1,0.96512205,2,"[1.734122472016363e-09, 0.03485159797520057, 0.9651220524863527, 8.8557083853763e-08, 4.977047078763442e-10, 1.3657648180329385e-05, 1.5135881547851377e-06, 7.41327463908455e-07, 1.0346185641574074e-05, 9.509457135522252e-14]",0.97789083,1,"[7.539673414861027e-10, 0.9778908272024118, 0.021930145684504698, 2.7757564669519735e-11, 1.4755402556705773e-12, 0.00016897163436872646, 1.00256949712095e-05, 3.926588557775186e-10, 2.8607883944759218e-08, 3.1201088656943266e-16]"
0.02447583,0.02447583,0.02447583,28.69784490,0.99844912,1,0.99989263,1,0.98203904,1,"[2.1229625066895778e-05, 0.9820390355539724, 2.643940587865856e-09, 2.614812307861588e-07, 6.0057251060928265e-06, 4.602603469167737e-05, 0.0006842930794784429, 3.390192591743869e-05, 0.016900372027847946, 0.00026887190274774]",0.99999567,1,"[3.5909198599360213e-08, 0.9999956680377934, 1.0591915702827008e-12, 2.5617727740906764e-12, 3.1942461519465854e-07, 2.3979935616276196e-10, 1.3652311226870018e-07, 3.8346881339054485e-06, 2.5565683973135517e-10, 4.9180695576577705e-09]"
0.00000460,0.00000460,0.00000460,0.00000841,0.99999978,1,1.00000000,1,0.99999960,1,"[1.9327168482632136e-12, 0.9999995955830635, 1.251785347362014e-10, 7.969593755513202e-08, 1.326172670546413e-07, 2.7715483053024224e-10, 7.478521038843558e-10, 1.1756441041411094e-07, 1.3532212849865574e-08, 5.985499023371518e-08]",0.99999999,1,"[2.393098315830145e-14, 0.9999999931677035, 3.3587467191136574e-13, 3.5551571280835753e-10, 1.9972163807648015e-09, 1.1376500314059008e-14, 8.581571696055462e-14, 4.309571515198131e-09, 1.4552535194761158e-12, 1.6808057071725943e-10]"
0.00000715,0.00000715,0.00000715,0.00000806,0.99999961,1,0.99999997,1,0.99999956,1,"[2.629396780540109e-13, 0.9999995601627186, 1.0918090284081416e-09, 1.541863601987129e-08, 1.902481484080982e-08, 5.870723373249434e-12, 5.890740611083519e-11, 3.6311596977289716e-07, 1.836989813118274e-08, 2.275111271676702e-08]",0.99999996,1,"[1.2390127953803845e-15, 0.9999999631704239, 7.1199425406786005e-12, 7.81906181938602e-11, 1.1832102884441173e-09, 1.5371197132813535e-14, 7.144732306898926e-13, 3.551465338137272e-08, 8.441981771351474e-12, 3.722884787083566e-11]"
0.00905788,0.00905788,0.00905788,27.88022476,0.99946429,1,0.99999944,1,0.71399463,8,"[4.214962303523275e-09, 0.28552203513190627, 2.0267955864664385e-05, 1.9118027881658677e-06, 2.8639566019238273e-07, 0.00045138153247470077, 6.692753678391673e-06, 2.4746974205794986e-07, 0.7139946277235611, 2.5450193619576233e-06]",0.99999999,1,"[4.764291156268713e-14, 0.999999991932072, 7.592963888611475e-10, 6.120750798586349e-12, 6.515447347929365e-12, 4.1795724893195517e-10, 2.2809912477229062e-10, 5.62016049069831e-09, 1.029311543868661e-09, 4.193946516360377e-13]"
0.00035777,0.00035777,0.00035777,27.98046926,0.99997102,1,0.99998146,1,0.54965249,1,"[3.6632447373622855e-09, 0.5496524858391739, 0.06031388413970464, 6.473399755147148e-06, 6.556249273927676e-06, 0.00021844483850712228, 0.0001353176182668678, 0.0001018540319174961, 0.3895649429175306, 3.730262555224136e-08]",0.99998771,1,"[5.376317312779038e-13, 0.9999877123258989, 3.02040870484344e-06, 5.5112404552379024e-12, 1.3967848730731082e-10, 1.048412942630499e-09, 1.2314048002940705e-07, 9.138907060504863e-06, 4.023695231758194e-09, 2.0098224229415486e-14]"
0.00049489,0.00049489,0.00049489,0.00049489,0.99996810,1,0.99999853,1,0.99996810,1,"[4.460100455515279e-13, 0.9999681003955722, 5.592467468915849e-09, 7.4052024738745e-09, 3.987358998396928e-06, 2.8857974926637602e-11, 6.473675434022132e-10, 2.053937909774912e-05, 6.76992236053933e-06, 5.892696297258732e-07]",0.99999853,1,"[2.5275748917611384e-15, 0.9999985323266289, 2.2491381634239506e-12, 2.0872734168174502e-10, 1.0965600238884035e-07, 5.813248882786585e-13, 2.4124792029386503e-11, 1.3561417298069025e-06, 1.2178879100935572e-09, 4.2206585104652957e-10]"
0.00007980,0.00007980,0.00007980,0.00007980,0.99999639,1,0.99999999,1,0.99999639,1,"[3.869043167129401e-13, 0.999996391237853, 8.343543146079847e-10, 3.385739474272223e-07, 1.6472357272041208e-07, 4.946912605597161e-12, 1.7367050301944308e-10, 1.5467970544375727e-08, 3.065349326252923e-06, 2.3633971328680172e-08]",0.99999999,1,"[2.3798036570224745e-13, 0.9999999854677459, 9.387232094809187e-13, 3.0864872547053467e-09, 3.2169172368940913e-09, 1.0241225745777219e-15, 2.188793725240918e-13, 8.024485530256527e-09, 1.6482053351700765e-10, 3.814687030560959e-11]"
